15058101500,NH 농협은행 비대면 실명확인,105.8,3|10236:53.8,10371:28.0,10294:24.0
16023101600,NH 전환대응개발,102.0,2|10342:71.0,10403:31.0
16888901619,사업지원지원업무,99.30000000000003,4|10343:46.0,10423:40.300000000000026,10064:12.0,10444:1.0
16888901603,S2본부지원업무,98.0,2|10432:68.0,10316:29.999999999999996
16999901602,S1본부지원업무(구),97.3,6|10366:69.0,10339:22.0,10356:4.0,10302:1.0,10234:1.0,10386:0.3
16888901615,BA본부지원업무,95.89999999999999,8|10456:22.0,10383:16.0,10423:15.799999999999994,10405:13.700000000000001,10232:12.0,10442:8.0,10371:8.0,10175:0.4
16058101600,신한은행 Open API 기반 그룹 ICT 플랫폼 구축 개발용역 공급,92.0,4|10329:82.0,10356:8.0,10082:1.5,10395:0.5
15038101500,InsideBank 업그레이드 개발,89.0,5|10081:24.0,10075:23.0,10387:20.0,10381:20.0,10151:2.0
16888901611,시너지본부지원업무,84.00000000000003,8|10260:41.0,10423:25.099999999999998,10448:11.1,10446:3.0,10364:3.0,10445:0.30000000000000004,10187:0.3,10082:0.2
16086101600,제주은행 제주도개발공사 통합CMS 영림원 ERP 연동 개발,80.99999999999994,4|10384:34.0,10308:20.0,10329:17.0,10142:9.999999999999998
15005201600,2016년 하나N월렛 유지보수,78.0,1|10203:78.0
16011201600,2016년 모바일 전문은행(Sunny Bank)개발 및 유지보수 도급 계약,68.1,2|10378:68.0,10404:0.1
16007101600,마이홈앤론 업그레이드 개발 도급,66.9,2|10175:34.90000000000001,10336:32.0
16057101600,중앙선거관리위원회 펌뱅킹관리시스템 재구축 추진 개발용역,65.7,4|10395:53.5,10175:6.899999999999997,10329:5.0,10082:0.3
15043501500,머니택,63.4,2|10390:56.0,10410:7.3999999999999995
16070101600,신한은행 지능형 스마트 고지서 플랫폼 구축을 위한 개발용역,60.300000000000004,2|10435:60.1,10175:0.2
16095101600,신한은행 외국인 고객 전용 비대면 App 신규 개발,60.0,5|10457:12.0,10445:12.0,10444:12.0,10443:12.0,10299:12.0
14999901446,사업본부지원업무,58.10000000000001,7|10351:27.0,10356:11.5,10064:9.0,10274:5.0,10353:3.0,10175:2.2,10404:0.4
15019201500,차세대 자산운용시스템운영 및 유지보수 아웃소싱 용역 재계약,55.3,1|10395:55.3
16888901605,N본부지원업무,54.70000000000002,6|10417:22.0,10236:10.0,10423:9.899999999999995,10447:6.0,10436:4.6,10450:2.2
14999901452,연구소지원업무,53.6,2|10187:27.1,10151:26.5
14999901402,경영관리부업무,50.0,5|10389:19.0,10331:15.0,10343:8.0,10369:7.0,10056:1.0
16075101600,농협 (공통)IT전환 연계 e-금융 및 생체인증 확대 개발,50.0,1|10417:50.0
17001201700,2017년 신한은행 스마트 전담반 개발 및 유지보수,48.0,1|10258:48.0
16055101600,KEB하나 전자금융 고도화 프로젝트(Day3),45.0,1|10204:45.0
13900901317,영업업무,42.0,2|10275:25.0,10366:17.0
16032201600,2016년 사학연금 IFRS 유지보수 용역,37.0,1|10434:37.0
15055101500,광주은행 비대면 실명 인증 시스템 개발,32.3,1|10234:32.3
14032201400,국민연금공단 주거래시스템 유지보수,31.0,2|10164:23.0,10316:8.0
16999901603,S2본부지원업무(구),28.0,2|10064:27.0,10302:1.0
16048101600,SW공학기술 현장적용 지원사업,27.400000000000002,5|10082:8.2,10175:8.199999999999994,10384:6.0,10423:2.9000000000000004,10356:2.1
16999901621,LB본부지원업무,27.0,1|10388:27.0
15018101500,농협은행 스마트 금융센터 금융상품 마켓 구축(스마트),25.0,2|10282:23.0,10236:2.0
16065101600,제주은행 통합CMS시스템 추가요건 사항 개발,20.499999999999996,3|10142:10.5,10296:8.0,10384:2.0
16888901625,핀테크지원업무,19.6,2|10335:12.600000000000001,10418:7.0
16036101600,크라우드펀딩 서비스,18.5,2|10409:18.0,10435:0.5
16039501600,핑거 글로벌 프로젝트(베트남),16.5,2|10441:10.5,10328:6.000000000000001
16044101600,KB국민은행 인터넷뱅킹 및 스마트폰뱅킹 개편 사업,12.49999999999998,1|10405:12.49999999999998
16999901622,핀테크지원업무,11.8,4|10194:6.4,10111:2.5,10356:1.9,10328:1.0
15042101500,사회복무제도 지원 사업 개발용역 공급계약,10.0,1|10260:10.0
16091101600,해피머니홈페이지 개편 제안 작업,8.3,2|10405:5.3,10232:3.0
15014201500,국민연금 기금운용본부 사무수탁 유지보수,8.0,2|10149:6.0,10352:2.0
15025101500,사학연금 특정 투자일임자산 업무개선,7.0,1|10395:7.0
15035101500,2015년 모바일오피스 고도화(개발),6.0,1|10342:6.0
16033401600,모바일용 개발 프레임웍 솔루션 업그레이드 물품공급계약,6.0,1|10356:6.0
16888901618,BI본부지원업무,5.000000000000001,2|10423:3.9999999999999996,10439:1.0
16085101600,모바일 오피스 마케팅앱 고도화,5.0,1|10436:5.0
16031301600,IBK기업은행 Mobile Scraping Package ASP 서비스 계약서,4.799999999999999,3|10356:4.3,10111:0.3,10082:0.2
16062201600,사립학교교직원연금공단 IFRS 유지보수,4.0,1|10434:4.0
16013401600,부가가치세 과세자료 일괄수집 솔루션 구축 도입품의,3.5,1|10356:3.5
16024101600,농협 고유식별정보 암호화-e-금융,3.0,1|10403:3.0
16026101600,ISA 시스템 구축 개발용역(2차) 공급계약,2.7,1|10082:2.7
16888901622,전략기획본부지원업무,2.0,2|10371:1.0,10343:1.0
16999901624,블록체인사업본부지원업무,1.8,1|10435:1.8
15006101500,농협스마트인증 앱 개선,1.0,1|10294:1.0
11004201500,2015년 InsideBank 서비스,1.0,1|10372:1.0
16029201600,2016년 차세대자산운용시스템 운영 및 유지보수 아웃소싱 용역,1.0,1|10395:1.0
16088401600,2016년 돈버는가계부 고도화 솔루션 구매,0.3,1|10082:0.3
16027401600,노란우산공제 은행 인터넷뱅킹 연계 구축용 솔루션 구매,0.2,1|10082:0.2
15020201500,2015년 중국 CMS 유지보수,0.1,1|10194:0.1
16030201600,2016년 중국CMS 유지보수,0.1,1|10175:0.1
