16055101600,KEB하나 전자금융 고도화 프로젝트(Day3),1
16085101600,모바일 오피스 마케팅앱 고도화,1
15055101500,광주은행 비대면 실명 인증 시스템 개발,1
16032201600,2016년 사학연금 IFRS 유지보수 용역,1
17080101700,신한은행 비대면채널 에러코드정비 및 모바일뱅킹상품설명고도화,1
16084101600,신한은행 S뱅크(개인용) 고도화 추진 개발 프로젝트,1
16999901621,LB본부지원업무,1
14048101400,농협금융 통합소개지원시스템 구축 컨설팅,1
17999901713,Public 1 Part  Business Support,1
16044101600,KB국민은행 인터넷뱅킹 및 스마트폰뱅킹 개편 사업,1
16030201600,2016년 중국CMS 유지보수,1
